"Title:Nome","Lookup:Ano de admissao","Lookup:Curso","Lookup:ADM_CODIGO_CHR","Lookup:SRE_CODIGO_CHR"
166667,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
166800,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
169593,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","N"
169599,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","N"
169604,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","N"
161225,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
161255,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
161275,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
161300,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
164155,"20091","SISTEMAS DE INFORMACAO","NT","E"
164217,"20092","SISTEMAS DE INFORMACAO","VT","N"
164253,"20091","SISTEMAS DE INFORMACAO","VT","E"
164278,"20092","SISTEMAS DE INFORMACAO","VT","N"
164294,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","N"
164305,"20092","SISTEMAS DE INFORMACAO","VT","N"
164310,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","N"
166912,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","N"
161509,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","E"
161574,"20091","CIÊNCIA DA COMPUTAÇÃO","NT","E"
164360,"20092","SISTEMAS DE INFORMACAO","VT","N"
164403,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","N"
164415,"20092","SISTEMAS DE INFORMACAO","VT","N"
164536,"20092","SISTEMAS DE INFORMACAO","VT","N"
164548,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","E"
167279,"20092","CIÊNCIA DA COMPUTAÇÃO","ES","E"
167295,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
167409,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
170168,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
170171,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","N"
161670,"20092","SISTEMAS DE INFORMACAO","VT","E"
161690,"20092","SISTEMAS DE INFORMACAO","VT","N"
161748,"20092","SISTEMAS DE INFORMACAO","VT","E"
161761,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","E"
161769,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","E"
161852,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
161855,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
161856,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
161858,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
161871,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","N"
161906,"20092","SISTEMAS DE INFORMACAO","VT","N"
164616,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","N"
164617,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","N"
164631,"20092","SISTEMAS DE INFORMACAO","VT","N"
164661,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","N"
164662,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","N"
164815,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","E"
164843,"20092","SISTEMAS DE INFORMACAO","VT","T"
167504,"20092","CIÊNCIA DA COMPUTAÇÃO","ES","N"
167590,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162002,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","E"
162070,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162071,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162072,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162073,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162075,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162077,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162079,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162080,"20091","CIÊNCIA DA COMPUTAÇÃO","ES","E"
162129,"20091","CIÊNCIA DA COMPUTAÇÃO","VT","N"
162183,"20092","CIÊNCIA DA COMPUTAÇÃO","VT","N"
180184,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
180190,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
180363,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
182983,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","E"
183041,"20101","SISTEMAS DE INFORMACAO","VT","E"
183094,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
183156,"20102","SISTEMAS DE INFORMACAO","VT","N"
183207,"20102","SISTEMAS DE INFORMACAO","VT","N"
185640,"20102","SISTEMAS DE INFORMACAO","VT","N"
185659,"20102","SISTEMAS DE INFORMACAO","VT","N"
185680,"20101","SISTEMAS DE INFORMACAO","VT","E"
185683,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185691,"20101","SISTEMAS DE INFORMACAO","VT","N"
185781,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
185794,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185802,"20102","SISTEMAS DE INFORMACAO","VT","N"
185814,"20102","SISTEMAS DE INFORMACAO","VT","N"
185829,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185850,"20102","SISTEMAS DE INFORMACAO","VT","E"
180504,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
180613,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
183211,"20102","SISTEMAS DE INFORMACAO","VT","N"
183225,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
183230,"20101","SISTEMAS DE INFORMACAO","VT","N"
183277,"20102","SISTEMAS DE INFORMACAO","VT","N"
183320,"20102","SISTEMAS DE INFORMACAO","VT","N"
183360,"20102","SISTEMAS DE INFORMACAO","VT","E"
183361,"20102","SISTEMAS DE INFORMACAO","VT","E"
183379,"20101","SISTEMAS DE INFORMACAO","VT","N"
183385,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
183387,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
183407,"20102","SISTEMAS DE INFORMACAO","VT","N"
185978,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
185980,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
185981,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
185982,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
185983,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
185984,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
188871,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
188929,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
189170,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
189181,"20102","CIÊNCIA DA COMPUTAÇÃO","CV","E"
189322,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
189323,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
189478,"20102","SISTEMAS DE INFORMACAO","VT","N"
189596,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
189658,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
189663,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
189665,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
189676,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
189679,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
189681,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
189843,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
189983,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
190067,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
190068,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
190235,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
190326,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
190360,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
190669,"20102","CIÊNCIA DA COMPUTAÇÃO","CV","E"
191063,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
191114,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191115,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191296,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191406,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
191462,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191487,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191491,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191506,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191588,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
191703,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
191707,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191975,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
191976,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
191977,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192176,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
192212,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
192220,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
192377,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192409,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192474,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192475,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192476,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
194505,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
194554,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","E"
194747,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192640,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
192641,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
192643,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192678,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
192698,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
192712,"20102","CIÊNCIA DA COMPUTAÇÃO","CV","E"
193667,"20111","SISTEMAS DE INFORMACAO","VT","N"
193706,"20111","SISTEMAS DE INFORMACAO","VT","N"
194781,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
194785,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
194795,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
194897,"20111","SISTEMAS DE INFORMACAO","VT","N"
194913,"20111","SISTEMAS DE INFORMACAO","VT","N"
194932,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
195008,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
193920,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
193964,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
194011,"20112","SISTEMAS DE INFORMACAO","VT","N"
194086,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
194126,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
194167,"20111","SISTEMAS DE INFORMACAO","VT","N"
195044,"20111","SISTEMAS DE INFORMACAO","VT","N"
195135,"20111","SISTEMAS DE INFORMACAO","VT","N"
195137,"20112","SISTEMAS DE INFORMACAO","VT","N"
195159,"20111","SISTEMAS DE INFORMACAO","VT","N"
195218,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
195219,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
195251,"20112","SISTEMAS DE INFORMACAO","VT","E"
193151,"20111","SISTEMAS DE INFORMACAO","VT","E"
193152,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
194413,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
194414,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
194415,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
194416,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
194424,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
194443,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
195329,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
195330,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
195395,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
195442,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
195443,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
193528,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
193529,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
193573,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
177705,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
177706,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
177816,"20102","SISTEMAS DE INFORMACAO","VT","N"
177836,"20101","SISTEMAS DE INFORMACAO","VT","N"
183509,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
183571,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
183633,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
183731,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
186219,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
186377,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
186421,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","E"
177961,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
181045,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
181221,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","N"
183800,"20101","SISTEMAS DE INFORMACAO","VT","N"
183816,"20101","SISTEMAS DE INFORMACAO","VT","N"
186481,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
186688,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","N"
178235,"20102","SISTEMAS DE INFORMACAO","VT","N"
178295,"20092","CIÊNCIA DA COMPUTAÇÃO","ES","N"
184053,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184069,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184115,"20101","SISTEMAS DE INFORMACAO","VT","N"
184121,"20101","SISTEMAS DE INFORMACAO","VT","N"
184137,"20102","SISTEMAS DE INFORMACAO","VT","N"
184285,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
184286,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
178513,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
178514,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
178566,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
178649,"20102","SISTEMAS DE INFORMACAO","VT","N"
178672,"20101","SISTEMAS DE INFORMACAO","VT","N"
178677,"20102","SISTEMAS DE INFORMACAO","VT","E"
181706,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","N"
181769,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
184422,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184502,"20102","SISTEMAS DE INFORMACAO","VT","N"
184541,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
178770,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
178827,"20101","SISTEMAS DE INFORMACAO","VT","N"
178845,"20101","SISTEMAS DE INFORMACAO","VT","N"
181887,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","N"
182110,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182118,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184573,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184577,"20102","SISTEMAS DE INFORMACAO","VT","N"
184583,"20102","SISTEMAS DE INFORMACAO","VT","N"
184621,"20102","SISTEMAS DE INFORMACAO","VT","N"
184634,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184637,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184731,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184748,"20102","SISTEMAS DE INFORMACAO","VT","N"
184764,"20101","SISTEMAS DE INFORMACAO","VT","N"
184784,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
179197,"20101","SISTEMAS DE INFORMACAO","VT","N"
179233,"20102","SISTEMAS DE INFORMACAO","VT","N"
182150,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","E"
182218,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
182240,"20101","SISTEMAS DE INFORMACAO","VT","N"
182251,"20102","SISTEMAS DE INFORMACAO","VT","N"
182277,"20102","SISTEMAS DE INFORMACAO","VT","N"
182306,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182338,"20101","SISTEMAS DE INFORMACAO","VT","N"
182373,"20101","SISTEMAS DE INFORMACAO","VT","N"
184870,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184923,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
184961,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","E"
184969,"20101","SISTEMAS DE INFORMACAO","VT","E"
185028,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185064,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185066,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185072,"20102","SISTEMAS DE INFORMACAO","VT","E"
185079,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
187752,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
187782,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
187784,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
179319,"20102","SISTEMAS DE INFORMACAO","VT","N"
179325,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
179355,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
179438,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
179554,"20101","SISTEMAS DE INFORMACAO","VT","N"
182398,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182525,"20101","SISTEMAS DE INFORMACAO","VT","N"
182576,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
182580,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182632,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182634,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182643,"20101","SISTEMAS DE INFORMACAO","VT","E"
185103,"20101","SISTEMAS DE INFORMACAO","VT","N"
185114,"20101","SISTEMAS DE INFORMACAO","VT","N"
185125,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185161,"20101","SISTEMAS DE INFORMACAO","VT","N"
185184,"20101","SISTEMAS DE INFORMACAO","VT","N"
185207,"20101","SISTEMAS DE INFORMACAO","VT","N"
185236,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
185264,"20102","SISTEMAS DE INFORMACAO","VT","N"
185302,"20102","SISTEMAS DE INFORMACAO","VT","N"
185331,"20101","SISTEMAS DE INFORMACAO","VT","N"
185362,"20102","SISTEMAS DE INFORMACAO","VT","N"
179673,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","E"
179687,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
179691,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
179772,"20101","SISTEMAS DE INFORMACAO","CV","N"
179798,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","N"
179830,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
182678,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
182687,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
182688,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
182725,"20101","SISTEMAS DE INFORMACAO","VT","N"
182732,"20101","SISTEMAS DE INFORMACAO","VT","N"
182751,"20101","SISTEMAS DE INFORMACAO","VT","N"
182757,"20102","SISTEMAS DE INFORMACAO","VT","N"
182759,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182763,"20101","SISTEMAS DE INFORMACAO","VT","N"
182808,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182814,"20101","SISTEMAS DE INFORMACAO","VT","N"
182840,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
182917,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
185390,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185520,"20102","SISTEMAS DE INFORMACAO","VT","N"
185526,"20101","SISTEMAS DE INFORMACAO","VT","N"
185534,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185535,"20102","CIÊNCIA DA COMPUTAÇÃO","VT","N"
185576,"20102","SISTEMAS DE INFORMACAO","VT","T"
185623,"20101","CIÊNCIA DA COMPUTAÇÃO","VT","E"
188422,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
188467,"20102","CIÊNCIA DA COMPUTAÇÃO","ES","N"
179880,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","N"
179922,"20101","CIÊNCIA DA COMPUTAÇÃO","ES","E"
198243,"20122","CIÊNCIA DA COMPUTAÇÃO","ES","N"
198265,"20111","CIÊNCIA DA COMPUTAÇÃO","NT","N"
198376,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","E"
200876,"20112","SISTEMAS DE INFORMACAO","VT","N"
200992,"20112","SISTEMAS DE INFORMACAO","VT","N"
201021,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201034,"20111","SISTEMAS DE INFORMACAO","VT","N"
201044,"20112","SISTEMAS DE INFORMACAO","VT","N"
201087,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201105,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201126,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201131,"20111","SISTEMAS DE INFORMACAO","VT","E"
203598,"20111","SISTEMAS DE INFORMACAO","VT","N"
203635,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
203695,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203717,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203729,"20112","SISTEMAS DE INFORMACAO","VT","N"
203745,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","N"
206390,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
206526,"20112","SISTEMAS DE INFORMACAO","VT","N"
198413,"20111","CIÊNCIA DA COMPUTAÇÃO","TC","N"
198614,"20111","CIÊNCIA DA COMPUTAÇÃO","NT","E"
201154,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201175,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201178,"20112","SISTEMAS DE INFORMACAO","VT","N"
201226,"20112","SISTEMAS DE INFORMACAO","VT","N"
201320,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
201367,"20112","CIÊNCIA DA COMPUTAÇÃO","VT","N"
203965,"20111","CIÊNCIA DA COMPUTAÇÃO","VT","E"
203991,"20112","SISTEMAS DE INFORMACAO","VT","E"
204086,"20111","SISTEMAS DE INFORMACAO","VT","N"
206823,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
207664,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
207838,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
208087,"20112","SISTEMAS DE INFORMACAO","VT","N"
208953,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
209102,"20111","CIÊNCIA DA COMPUTAÇÃO","CV","E"
209292,"20111","CIÊNCIA DA COMPUTAÇÃO","ES","N"
209699,"20121","SISTEMAS DE INFORMACAO","VT","E"
209748,"20122","SISTEMAS DE INFORMACAO","VT","N"
209798,"20122","SISTEMAS DE INFORMACAO","VT","N"
209882,"20112","CIÊNCIA DA COMPUTAÇÃO","CV","E"
209977,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
210026,"20121","SISTEMAS DE INFORMACAO","VT","N"
210068,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","E"
210182,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","E"
210214,"20122","SISTEMAS DE INFORMACAO","VT","N"
210235,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
210347,"20121","SISTEMAS DE INFORMACAO","VT","E"
210386,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212393,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
212503,"20122","SISTEMAS DE INFORMACAO","VT","N"
212521,"20122","SISTEMAS DE INFORMACAO","VT","N"
212587,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
212588,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
210466,"20122","SISTEMAS DE INFORMACAO","VT","N"
210594,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
211529,"20121","SISTEMAS DE INFORMACAO","VT","N"
211726,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","T"
212626,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
212689,"20121","SISTEMAS DE INFORMACAO","VT","N"
212698,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212722,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212734,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
210689,"20121","SISTEMAS DE INFORMACAO","VT","N"
210697,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
210729,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","E"
210736,"20121","SISTEMAS DE INFORMACAO","VT","E"
210823,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
210835,"20121","SISTEMAS DE INFORMACAO","VT","N"
210838,"20121","SISTEMAS DE INFORMACAO","VT","N"
210847,"20122","SISTEMAS DE INFORMACAO","VT","N"
211804,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
211807,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
211831,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
211840,"20121","SISTEMAS DE INFORMACAO","VT","N"
211851,"20121","SISTEMAS DE INFORMACAO","VT","N"
211922,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
211970,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212047,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
212952,"20121","CIÊNCIA DA COMPUTAÇÃO","ES","N"
212979,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212988,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212994,"20121","SISTEMAS DE INFORMACAO","VT","N"
213020,"20122","SISTEMAS DE INFORMACAO","VT","N"
213036,"20122","SISTEMAS DE INFORMACAO","VT","N"
213132,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213149,"20121","SISTEMAS DE INFORMACAO","VT","N"
213151,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
211140,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
211159,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212077,"20122","SISTEMAS DE INFORMACAO","VT","N"
212183,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212261,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
212319,"20121","CIÊNCIA DA COMPUTAÇÃO","VT","N"
213173,"20112","CIÊNCIA DA COMPUTAÇÃO","ES","N"
213208,"20122","CIÊNCIA DA COMPUTAÇÃO","VT","N"
